path,class,color
./site_dataset/not_red/nrleft0981.jpg,1,not_red
./site_dataset/not_light/nlleft1937.jpg,2,not_light
./site_dataset/red/rleft1530.jpg,0,red
./site_dataset/red/r0left0539.jpg,0,red
./site_dataset/not_red/nrleft1054.jpg,1,not_red
./site_dataset/red/rleft0602.jpg,0,red
./site_dataset/not_red/nrleft1130.jpg,1,not_red
./site_dataset/not_light/nlleft1990.jpg,2,not_light
./site_dataset/red/rleft1205.jpg,0,red
./site_dataset/not_light/nl1left0807.jpg,2,not_light
./site_dataset/not_red/nrleft1649.jpg,1,not_red
./site_dataset/not_light/nl1left0257.jpg,2,not_light
./site_dataset/not_red/nrleft1070.jpg,1,not_red
./site_dataset/red/r1left0684.jpg,0,red
./site_dataset/not_red/nrleft1000.jpg,1,not_red
./site_dataset/not_light/nlleft0153.jpg,2,not_light
./site_dataset/not_light/nl1left0808.jpg,2,not_light
./site_dataset/not_red/nrleft0697.jpg,1,not_red
./site_dataset/not_light/nlleft0004.jpg,2,not_light
./site_dataset/red/rleft0553.jpg,0,red
./site_dataset/not_red/nrleft0100.jpg,1,not_red
./site_dataset/red/rleft1441.jpg,0,red
./site_dataset/not_red/nr1left0384.jpg,1,not_red
./site_dataset/red/r1left0347.jpg,0,red
./site_dataset/not_light/nl1left0769.jpg,2,not_light
./site_dataset/red/rleft0846.jpg,0,red
./site_dataset/not_light/nl1left0219.jpg,2,not_light
./site_dataset/not_red/nrleft1293.jpg,1,not_red
./site_dataset/not_red/nrleft0965.jpg,1,not_red
./site_dataset/not_light/nl1left0197.jpg,2,not_light
./site_dataset/not_red/nrleft0824.jpg,1,not_red
./site_dataset/not_red/nr0left0323.jpg,1,not_red
./site_dataset/not_red/nrleft0961.jpg,1,not_red
./site_dataset/red/rleft0946.jpg,0,red
./site_dataset/not_light/nl1left0074.jpg,2,not_light
./site_dataset/not_light/nlleft0193.jpg,2,not_light
./site_dataset/not_light/nl1left0248.jpg,2,not_light
./site_dataset/not_light/nl1left0944.jpg,2,not_light
./site_dataset/not_light/nl1left0902.jpg,2,not_light
./site_dataset/not_light/nl1left0255.jpg,2,not_light
./site_dataset/not_light/nl1left0227.jpg,2,not_light
./site_dataset/red/rleft1507.jpg,0,red
./site_dataset/red/r1left0655.jpg,0,red
./site_dataset/not_light/nl1left0114.jpg,2,not_light
./site_dataset/not_light/nl1left0243.jpg,2,not_light
./site_dataset/not_light/nl1left0943.jpg,2,not_light
./site_dataset/red/rleft0888.jpg,0,red
./site_dataset/red/rleft0281.jpg,0,red
./site_dataset/not_light/nl1left0142.jpg,2,not_light
./site_dataset/not_red/nrleft1101.jpg,1,not_red
./site_dataset/not_red/nrleft1400.jpg,1,not_red
./site_dataset/not_red/nr1left0390.jpg,1,not_red
./site_dataset/not_light/nl1left0110.jpg,2,not_light
./site_dataset/not_light/nl1left0121.jpg,2,not_light
./site_dataset/not_red/nrleft1291.jpg,1,not_red
./site_dataset/not_light/nlleft1905.jpg,2,not_light
./site_dataset/not_light/nlleft0051.jpg,2,not_light
./site_dataset/not_red/nr0left0353.jpg,1,not_red
./site_dataset/not_light/nlleft0117.jpg,2,not_light
./site_dataset/red/rleft1861.jpg,0,red
./site_dataset/not_light/nlleft0048.jpg,2,not_light
./site_dataset/not_light/nl1left0803.jpg,2,not_light
./site_dataset/not_red/nr1left1068.jpg,1,not_red
./site_dataset/not_red/nrleft1273.jpg,1,not_red
./site_dataset/not_red/nrleft1658.jpg,1,not_red
./site_dataset/red/r0left0491.jpg,0,red
./site_dataset/red/rleft1225.jpg,0,red
./site_dataset/red/r1left0337.jpg,0,red
./site_dataset/not_red/nrleft1630.jpg,1,not_red
./site_dataset/not_red/nrleft1324.jpg,1,not_red
./site_dataset/not_light/nl1left0882.jpg,2,not_light
./site_dataset/not_light/nl1left0481.jpg,2,not_light
./site_dataset/red/rleft0939.jpg,0,red
./site_dataset/not_light/nl1left0990.jpg,2,not_light
./site_dataset/not_light/nlleft0763.jpg,2,not_light
./site_dataset/not_light/nlleft0081.jpg,2,not_light
./site_dataset/not_red/nr0left0288.jpg,1,not_red
./site_dataset/red/rleft1200.jpg,0,red
./site_dataset/not_light/nl1left1127.jpg,2,not_light
./site_dataset/not_red/nrleft1115.jpg,1,not_red
./site_dataset/red/rleft0269.jpg,0,red
./site_dataset/not_red/nrleft0055.jpg,1,not_red
./site_dataset/not_light/nlleft0067.jpg,2,not_light
./site_dataset/not_light/nlleft0113.jpg,2,not_light
./site_dataset/not_red/nrleft1396.jpg,1,not_red
./site_dataset/not_light/nl1left0445.jpg,2,not_light
./site_dataset/not_light/nl1left0567.jpg,2,not_light
./site_dataset/red/rleft1785.jpg,0,red
./site_dataset/red/rleft1474.jpg,0,red
./site_dataset/not_light/nlleft1997.jpg,2,not_light
./site_dataset/red/r0left0532.jpg,0,red
./site_dataset/red/r1left0287.jpg,0,red
./site_dataset/not_light/nlleft1996.jpg,2,not_light
./site_dataset/not_red/nrleft1132.jpg,1,not_red
./site_dataset/not_light/nl1left0912.jpg,2,not_light
./site_dataset/not_red/nrleft1739.jpg,1,not_red
./site_dataset/not_red/nr1left0735.jpg,1,not_red
./site_dataset/not_red/nr1left1044.jpg,1,not_red
./site_dataset/not_light/nl1left0739.jpg,2,not_light
./site_dataset/not_red/nrleft1260.jpg,1,not_red
./site_dataset/not_red/nrleft1432.jpg,1,not_red
./site_dataset/red/rleft1754.jpg,0,red
./site_dataset/not_light/nl1left0563.jpg,2,not_light
./site_dataset/not_red/nrleft0691.jpg,1,not_red
./site_dataset/not_light/nl1left0045.jpg,2,not_light
./site_dataset/red/r0left0140.jpg,0,red
./site_dataset/not_red/nrleft0974.jpg,1,not_red
./site_dataset/not_red/nrleft1735.jpg,1,not_red
./site_dataset/not_light/nl1left0513.jpg,2,not_light
./site_dataset/not_light/nl1left1131.jpg,2,not_light
./site_dataset/not_red/nrleft1728.jpg,1,not_red
./site_dataset/not_light/nlleft1886.jpg,2,not_light
./site_dataset/not_red/nr1left1081.jpg,1,not_red
./site_dataset/red/rleft0326.jpg,0,red
./site_dataset/red/r1left0316.jpg,0,red
./site_dataset/not_red/nrleft1708.jpg,1,not_red
./site_dataset/not_light/nlleft0733.jpg,2,not_light
./site_dataset/red/rleft0231.jpg,0,red
./site_dataset/not_red/nrleft0064.jpg,1,not_red
./site_dataset/not_red/nr0left0319.jpg,1,not_red
./site_dataset/not_red/nr1left1031.jpg,1,not_red
./site_dataset/not_light/nl1left0979.jpg,2,not_light
./site_dataset/not_light/nl1left0048.jpg,2,not_light
./site_dataset/not_red/nrleft1727.jpg,1,not_red
./site_dataset/red/rleft1173.jpg,0,red
./site_dataset/not_red/nrleft1055.jpg,1,not_red
./site_dataset/not_light/nl1left0466.jpg,2,not_light
./site_dataset/red/rleft0330.jpg,0,red
./site_dataset/red/rleft0608.jpg,0,red
./site_dataset/not_light/nlleft0732.jpg,2,not_light
./site_dataset/not_red/nr1left1047.jpg,1,not_red
./site_dataset/red/rleft0279.jpg,0,red
./site_dataset/red/r0left0550.jpg,0,red
./site_dataset/not_light/nl1left0881.jpg,2,not_light
./site_dataset/not_red/nrleft1042.jpg,1,not_red
./site_dataset/not_light/nlleft0131.jpg,2,not_light
./site_dataset/not_red/nr1left1022.jpg,1,not_red
./site_dataset/not_red/nrleft1080.jpg,1,not_red
./site_dataset/red/rleft1828.jpg,0,red
./site_dataset/not_light/nlleft0174.jpg,2,not_light
./site_dataset/red/r0left0463.jpg,0,red
./site_dataset/not_red/nrleft1362.jpg,1,not_red
./site_dataset/not_light/nl1left0758.jpg,2,not_light
./site_dataset/not_light/nl1left1118.jpg,2,not_light
./site_dataset/red/r0left0182.jpg,0,red
./site_dataset/not_light/nlleft1890.jpg,2,not_light
./site_dataset/not_light/nlleft0027.jpg,2,not_light
./site_dataset/not_red/nr0left0313.jpg,1,not_red
./site_dataset/red/rleft0563.jpg,0,red
./site_dataset/red/r1left0348.jpg,0,red
./site_dataset/not_light/nl1left0992.jpg,2,not_light
./site_dataset/red/r0left0563.jpg,0,red
./site_dataset/not_light/nl1left0131.jpg,2,not_light
./site_dataset/not_light/nl1left1003.jpg,2,not_light
./site_dataset/not_light/nl1left0444.jpg,2,not_light
./site_dataset/red/rleft0534.jpg,0,red
./site_dataset/not_red/nrleft1405.jpg,1,not_red
./site_dataset/red/r1left0653.jpg,0,red
./site_dataset/red/rleft1465.jpg,0,red
./site_dataset/not_light/nl1left0805.jpg,2,not_light
./site_dataset/red/r1left0689.jpg,0,red
./site_dataset/not_light/nl1left0057.jpg,2,not_light
./site_dataset/not_light/nl1left0105.jpg,2,not_light
./site_dataset/not_red/nr0left0032.jpg,1,not_red
./site_dataset/red/rleft1203.jpg,0,red
./site_dataset/not_red/nr0left0292.jpg,1,not_red
./site_dataset/red/rleft0857.jpg,0,red
./site_dataset/red/rleft0924.jpg,0,red
./site_dataset/red/r1left0665.jpg,0,red
./site_dataset/not_red/nrleft1269.jpg,1,not_red
./site_dataset/red/rleft0255.jpg,0,red
./site_dataset/red/rleft0303.jpg,0,red
./site_dataset/red/rleft1825.jpg,0,red
./site_dataset/not_red/nrleft1395.jpg,1,not_red
./site_dataset/red/r0left0179.jpg,0,red
./site_dataset/not_light/nl1left0004.jpg,2,not_light
./site_dataset/not_red/nrleft1391.jpg,1,not_red
./site_dataset/not_light/nlleft0207.jpg,2,not_light
./site_dataset/red/rleft1842.jpg,0,red
./site_dataset/red/r1left0308.jpg,0,red
./site_dataset/not_light/nl1left0900.jpg,2,not_light
./site_dataset/not_light/nl1left0152.jpg,2,not_light
./site_dataset/not_light/nl1left0957.jpg,2,not_light
./site_dataset/red/rleft1157.jpg,0,red
./site_dataset/not_red/nrleft0009.jpg,1,not_red
./site_dataset/red/rleft1535.jpg,0,red
./site_dataset/not_red/nr1left1009.jpg,1,not_red
./site_dataset/not_light/nl1left0127.jpg,2,not_light
./site_dataset/not_red/nr1left1054.jpg,1,not_red
./site_dataset/not_light/nl1left0765.jpg,2,not_light
./site_dataset/not_light/nl1left0834.jpg,2,not_light
./site_dataset/not_light/nlleft1975.jpg,2,not_light
./site_dataset/not_light/nl1left0462.jpg,2,not_light
./site_dataset/red/r1left0661.jpg,0,red
./site_dataset/red/rleft0535.jpg,0,red
./site_dataset/not_red/nrleft1638.jpg,1,not_red
./site_dataset/red/rleft1800.jpg,0,red
./site_dataset/red/rleft0307.jpg,0,red
./site_dataset/not_light/nl1left0516.jpg,2,not_light
./site_dataset/not_light/nlleft1928.jpg,2,not_light
./site_dataset/red/rleft1765.jpg,0,red
./site_dataset/not_light/nlleft0762.jpg,2,not_light
./site_dataset/not_red/nr0left0054.jpg,1,not_red
./site_dataset/not_light/nl1left0404.jpg,2,not_light
./site_dataset/not_red/nr0left0266.jpg,1,not_red
./site_dataset/red/r0left0181.jpg,0,red
./site_dataset/not_red/nrleft1120.jpg,1,not_red
./site_dataset/not_light/nl1left0600.jpg,2,not_light
./site_dataset/red/rleft1152.jpg,0,red
./site_dataset/not_red/nrleft1336.jpg,1,not_red
./site_dataset/not_light/nlleft0064.jpg,2,not_light
./site_dataset/not_light/nlleft0013.jpg,2,not_light
./site_dataset/not_light/nlleft1911.jpg,2,not_light
./site_dataset/not_light/nlleft1961.jpg,2,not_light
./site_dataset/not_light/nl1left0116.jpg,2,not_light
./site_dataset/not_red/nrleft0114.jpg,1,not_red
./site_dataset/not_light/nl1left1144.jpg,2,not_light
./site_dataset/not_red/nrleft1334.jpg,1,not_red
./site_dataset/red/rleft1823.jpg,0,red
./site_dataset/red/rleft1493.jpg,0,red
./site_dataset/not_red/nrleft1700.jpg,1,not_red
./site_dataset/not_light/nl1left0546.jpg,2,not_light
./site_dataset/red/rleft0950.jpg,0,red
./site_dataset/red/rleft1824.jpg,0,red
./site_dataset/not_light/nlleft0754.jpg,2,not_light
./site_dataset/red/rleft0925.jpg,0,red
./site_dataset/red/r1left0278.jpg,0,red
./site_dataset/not_light/nl1left1108.jpg,2,not_light
./site_dataset/not_red/nr0left0268.jpg,1,not_red
./site_dataset/not_light/nl1left1122.jpg,2,not_light
./site_dataset/red/r1left0354.jpg,0,red
./site_dataset/red/rleft1147.jpg,0,red
./site_dataset/red/rleft1852.jpg,0,red
./site_dataset/not_light/nl1left0421.jpg,2,not_light
./site_dataset/not_red/nrleft0998.jpg,1,not_red
./site_dataset/not_red/nrleft0823.jpg,1,not_red
./site_dataset/red/r0left0180.jpg,0,red
./site_dataset/not_light/nl1left0099.jpg,2,not_light
./site_dataset/not_light/nl1left0205.jpg,2,not_light
./site_dataset/not_red/nrleft1314.jpg,1,not_red
./site_dataset/not_light/nlleft1902.jpg,2,not_light
./site_dataset/red/rleft1532.jpg,0,red
./site_dataset/not_light/nlleft0789.jpg,2,not_light
./site_dataset/not_light/nl1left0086.jpg,2,not_light
./site_dataset/not_light/nl1left0457.jpg,2,not_light
./site_dataset/not_red/nrleft1706.jpg,1,not_red
./site_dataset/not_red/nrleft1110.jpg,1,not_red
./site_dataset/red/r0left0159.jpg,0,red
./site_dataset/red/rleft0894.jpg,0,red
./site_dataset/not_red/nrleft1264.jpg,1,not_red
./site_dataset/red/rleft0551.jpg,0,red
./site_dataset/not_light/nl1left0568.jpg,2,not_light
./site_dataset/not_red/nrleft1346.jpg,1,not_red
./site_dataset/not_red/nrleft1666.jpg,1,not_red
./site_dataset/not_red/nr0left0041.jpg,1,not_red
./site_dataset/not_red/nrleft0967.jpg,1,not_red
./site_dataset/not_red/nrleft0685.jpg,1,not_red
./site_dataset/not_light/nl1left0781.jpg,2,not_light
./site_dataset/not_light/nlleft0056.jpg,2,not_light
./site_dataset/red/rleft0900.jpg,0,red
./site_dataset/not_red/nrleft1401.jpg,1,not_red
./site_dataset/not_light/nl1left0854.jpg,2,not_light
./site_dataset/red/rleft1230.jpg,0,red
./site_dataset/red/rleft1198.jpg,0,red
./site_dataset/not_light/nlleft0015.jpg,2,not_light
./site_dataset/red/rleft1215.jpg,0,red
./site_dataset/not_light/nl1left0963.jpg,2,not_light
./site_dataset/not_light/nl1left0432.jpg,2,not_light
./site_dataset/red/rleft0586.jpg,0,red
./site_dataset/not_red/nrleft1289.jpg,1,not_red
./site_dataset/not_red/nr0left0093.jpg,1,not_red
./site_dataset/not_red/nrleft1081.jpg,1,not_red
./site_dataset/red/rleft0550.jpg,0,red
./site_dataset/not_red/nr0left0109.jpg,1,not_red
./site_dataset/red/rleft0316.jpg,0,red
./site_dataset/red/rleft1202.jpg,0,red
./site_dataset/not_red/nrleft0024.jpg,1,not_red
./site_dataset/red/rleft0641.jpg,0,red
./site_dataset/not_red/nr1left0714.jpg,1,not_red
./site_dataset/not_red/nrleft1305.jpg,1,not_red
./site_dataset/not_red/nrleft1112.jpg,1,not_red
./site_dataset/red/r1left0362.jpg,0,red
./site_dataset/red/rleft1525.jpg,0,red
./site_dataset/red/rleft1160.jpg,0,red
./site_dataset/not_light/nl1left0962.jpg,2,not_light
./site_dataset/not_light/nlleft0119.jpg,2,not_light
./site_dataset/red/rleft1537.jpg,0,red
./site_dataset/red/rleft0617.jpg,0,red
./site_dataset/not_light/nl1left0743.jpg,2,not_light
./site_dataset/not_light/nlleft1930.jpg,2,not_light
./site_dataset/red/rleft1158.jpg,0,red
./site_dataset/not_red/nrleft1052.jpg,1,not_red
./site_dataset/not_red/nrleft1285.jpg,1,not_red
./site_dataset/red/rleft1848.jpg,0,red
./site_dataset/red/rleft1801.jpg,0,red
./site_dataset/not_red/nr1left0729.jpg,1,not_red
./site_dataset/not_light/nlleft1977.jpg,2,not_light
./site_dataset/red/r0left0516.jpg,0,red
./site_dataset/not_red/nrleft1684.jpg,1,not_red
./site_dataset/not_red/nrleft1662.jpg,1,not_red
./site_dataset/not_light/nl1left0879.jpg,2,not_light
./site_dataset/red/r1left0289.jpg,0,red
./site_dataset/not_light/nl1left0084.jpg,2,not_light
./site_dataset/not_light/nlleft0750.jpg,2,not_light
./site_dataset/not_light/nl1left1119.jpg,2,not_light
./site_dataset/red/r1left0336.jpg,0,red
./site_dataset/not_red/nrleft1664.jpg,1,not_red
./site_dataset/not_light/nl1left0970.jpg,2,not_light
./site_dataset/red/r0left0477.jpg,0,red
./site_dataset/not_light/nl1left0187.jpg,2,not_light
./site_dataset/not_red/nr1left0700.jpg,1,not_red
./site_dataset/not_red/nrleft1702.jpg,1,not_red
./site_dataset/not_red/nrleft0972.jpg,1,not_red
./site_dataset/not_light/nl1left0063.jpg,2,not_light
./site_dataset/not_light/nlleft0200.jpg,2,not_light
./site_dataset/not_red/nr0left0357.jpg,1,not_red
./site_dataset/not_light/nl1left0176.jpg,2,not_light
./site_dataset/not_light/nl1left0479.jpg,2,not_light
./site_dataset/not_red/nrleft1036.jpg,1,not_red
./site_dataset/not_light/nl1left0505.jpg,2,not_light
./site_dataset/not_light/nl1left0270.jpg,2,not_light
./site_dataset/not_red/nr1left1069.jpg,1,not_red
./site_dataset/not_red/nr1left0718.jpg,1,not_red
./site_dataset/not_red/nrleft1612.jpg,1,not_red
./site_dataset/not_light/nl1left0886.jpg,2,not_light
./site_dataset/red/rleft1794.jpg,0,red
./site_dataset/not_red/nrleft1377.jpg,1,not_red
./site_dataset/not_light/nl1left0190.jpg,2,not_light
./site_dataset/not_light/nl1left0604.jpg,2,not_light
./site_dataset/not_red/nr1left1010.jpg,1,not_red
./site_dataset/not_red/nrleft1676.jpg,1,not_red
./site_dataset/not_light/nl1left0537.jpg,2,not_light
./site_dataset/not_light/nl1left0049.jpg,2,not_light
./site_dataset/not_light/nl1left1117.jpg,2,not_light
./site_dataset/red/r1left0371.jpg,0,red
./site_dataset/not_red/nr1left0710.jpg,1,not_red
./site_dataset/not_red/nr0left0308.jpg,1,not_red
./site_dataset/red/rleft1478.jpg,0,red
./site_dataset/not_light/nl1left0192.jpg,2,not_light
./site_dataset/red/rleft0626.jpg,0,red
./site_dataset/not_red/nrleft0968.jpg,1,not_red
./site_dataset/not_red/nr0left0265.jpg,1,not_red
./site_dataset/not_light/nl1left0089.jpg,2,not_light
./site_dataset/not_red/nr0left0348.jpg,1,not_red
./site_dataset/not_light/nlleft0179.jpg,2,not_light
./site_dataset/not_red/nrleft1369.jpg,1,not_red
./site_dataset/not_red/nr1left1039.jpg,1,not_red
./site_dataset/red/rleft0850.jpg,0,red
./site_dataset/not_light/nlleft1972.jpg,2,not_light
./site_dataset/not_red/nrleft1302.jpg,1,not_red
./site_dataset/not_red/nrleft0085.jpg,1,not_red
./site_dataset/red/rleft0268.jpg,0,red
./site_dataset/not_red/nrleft1692.jpg,1,not_red
./site_dataset/not_red/nrleft1322.jpg,1,not_red
./site_dataset/not_red/nr1left1029.jpg,1,not_red
./site_dataset/not_red/nr0left0366.jpg,1,not_red
./site_dataset/red/r0left0525.jpg,0,red
./site_dataset/red/rleft1831.jpg,0,red
./site_dataset/not_light/nl1left0022.jpg,2,not_light
./site_dataset/red/rleft1767.jpg,0,red
./site_dataset/red/r0left0557.jpg,0,red
./site_dataset/not_red/nr0left0322.jpg,1,not_red
./site_dataset/not_red/nrleft1051.jpg,1,not_red
./site_dataset/not_red/nrleft0089.jpg,1,not_red
./site_dataset/not_light/nl1left0236.jpg,2,not_light
./site_dataset/not_red/nrleft0026.jpg,1,not_red
./site_dataset/red/rleft0292.jpg,0,red
./site_dataset/not_light/nl1left0396.jpg,2,not_light
./site_dataset/not_red/nr1left1058.jpg,1,not_red
./site_dataset/not_light/nl1left0497.jpg,2,not_light
./site_dataset/not_red/nrleft1024.jpg,1,not_red
./site_dataset/not_red/nrleft1299.jpg,1,not_red
./site_dataset/not_light/nl1left0747.jpg,2,not_light
./site_dataset/not_light/nl1left0425.jpg,2,not_light
./site_dataset/red/rleft1793.jpg,0,red
./site_dataset/not_red/nrleft1367.jpg,1,not_red
./site_dataset/not_light/nlleft1968.jpg,2,not_light
./site_dataset/red/rleft1255.jpg,0,red
./site_dataset/not_red/nrleft0054.jpg,1,not_red
./site_dataset/not_light/nl1left1001.jpg,2,not_light
./site_dataset/red/rleft0597.jpg,0,red
./site_dataset/not_red/nrleft1066.jpg,1,not_red
./site_dataset/not_red/nr0left0125.jpg,1,not_red
./site_dataset/not_light/nlleft0206.jpg,2,not_light
./site_dataset/red/r0left0568.jpg,0,red
./site_dataset/not_light/nl1left0897.jpg,2,not_light
./site_dataset/not_light/nlleft0077.jpg,2,not_light
./site_dataset/red/r0left0559.jpg,0,red
./site_dataset/red/rleft1139.jpg,0,red
./site_dataset/not_red/nrleft0034.jpg,1,not_red
./site_dataset/not_red/nr0left0338.jpg,1,not_red
./site_dataset/red/rleft1838.jpg,0,red
./site_dataset/not_light/nl1left0109.jpg,2,not_light
./site_dataset/red/rleft0610.jpg,0,red
./site_dataset/not_red/nr1left0702.jpg,1,not_red
./site_dataset/not_red/nrleft0104.jpg,1,not_red
./site_dataset/red/rleft0896.jpg,0,red
./site_dataset/red/r0left0145.jpg,0,red
./site_dataset/not_light/nlleft0196.jpg,2,not_light
./site_dataset/not_red/nrleft1645.jpg,1,not_red
./site_dataset/not_red/nr0left0416.jpg,1,not_red
./site_dataset/not_light/nlleft0744.jpg,2,not_light
./site_dataset/not_light/nl1left0398.jpg,2,not_light
./site_dataset/not_red/nr0left0324.jpg,1,not_red
./site_dataset/not_red/nr0left0078.jpg,1,not_red
./site_dataset/not_light/nl1left0215.jpg,2,not_light
./site_dataset/not_red/nr0left0050.jpg,1,not_red
./site_dataset/red/rleft1517.jpg,0,red
./site_dataset/not_light/nlleft0198.jpg,2,not_light
./site_dataset/not_red/nrleft1020.jpg,1,not_red
./site_dataset/not_light/nl1left0405.jpg,2,not_light
./site_dataset/not_red/nr0left0023.jpg,1,not_red
./site_dataset/red/rleft1853.jpg,0,red
./site_dataset/not_red/nrleft0086.jpg,1,not_red
./site_dataset/not_light/nl1left0797.jpg,2,not_light
./site_dataset/not_red/nrleft0698.jpg,1,not_red
./site_dataset/red/rleft1799.jpg,0,red
./site_dataset/red/r0left0508.jpg,0,red
./site_dataset/not_light/nl1left0081.jpg,2,not_light
./site_dataset/red/rleft1250.jpg,0,red
./site_dataset/not_red/nrleft0985.jpg,1,not_red
./site_dataset/not_red/nrleft1044.jpg,1,not_red
./site_dataset/not_light/nl1left0840.jpg,2,not_light
./site_dataset/not_light/nl1left0898.jpg,2,not_light
./site_dataset/not_red/nrleft1329.jpg,1,not_red
./site_dataset/not_red/nrleft1031.jpg,1,not_red
./site_dataset/not_light/nl1left0246.jpg,2,not_light
./site_dataset/red/rleft0564.jpg,0,red
./site_dataset/not_red/nr1left1021.jpg,1,not_red
./site_dataset/not_red/nrleft1348.jpg,1,not_red
./site_dataset/not_light/nlleft0130.jpg,2,not_light
./site_dataset/not_red/nr0left0427.jpg,1,not_red
./site_dataset/not_light/nlleft0024.jpg,2,not_light
./site_dataset/red/r0left0505.jpg,0,red
./site_dataset/not_red/nrleft1037.jpg,1,not_red
./site_dataset/not_light/nlleft0777.jpg,2,not_light
./site_dataset/not_light/nl1left0575.jpg,2,not_light
./site_dataset/not_red/nr0left0283.jpg,1,not_red
./site_dataset/red/rleft1792.jpg,0,red
./site_dataset/not_light/nlleft0129.jpg,2,not_light
./site_dataset/red/r0left0160.jpg,0,red
./site_dataset/not_light/nl1left0598.jpg,2,not_light
./site_dataset/not_light/nl1left0254.jpg,2,not_light
./site_dataset/not_light/nl1left1128.jpg,2,not_light
./site_dataset/red/r0left0517.jpg,0,red
./site_dataset/not_red/nrleft1639.jpg,1,not_red
./site_dataset/not_red/nrleft0082.jpg,1,not_red
./site_dataset/red/r1left0372.jpg,0,red
./site_dataset/red/rleft1798.jpg,0,red
./site_dataset/red/rleft1253.jpg,0,red
./site_dataset/not_light/nl1left0794.jpg,2,not_light
./site_dataset/not_light/nl1left0789.jpg,2,not_light
./site_dataset/not_red/nrleft1356.jpg,1,not_red
./site_dataset/not_light/nl1left0642.jpg,2,not_light
./site_dataset/red/r0left0536.jpg,0,red
./site_dataset/not_red/nrleft1117.jpg,1,not_red
./site_dataset/not_light/nl1left0959.jpg,2,not_light
./site_dataset/not_light/nl1left0213.jpg,2,not_light
./site_dataset/not_light/nl1left0132.jpg,2,not_light
./site_dataset/not_red/nrleft1647.jpg,1,not_red
./site_dataset/red/r0left0503.jpg,0,red
./site_dataset/not_light/nlleft0097.jpg,2,not_light
./site_dataset/not_red/nrleft0103.jpg,1,not_red
./site_dataset/not_light/nlleft1879.jpg,2,not_light
./site_dataset/not_red/nr1left1046.jpg,1,not_red
./site_dataset/red/rleft1252.jpg,0,red
./site_dataset/not_red/nr0left0296.jpg,1,not_red
./site_dataset/red/rleft1161.jpg,0,red
./site_dataset/not_red/nr0left0031.jpg,1,not_red
./site_dataset/not_light/nlleft0194.jpg,2,not_light
./site_dataset/not_red/nr1left0709.jpg,1,not_red
./site_dataset/not_red/nrleft1121.jpg,1,not_red
./site_dataset/red/r0left0520.jpg,0,red
./site_dataset/red/r0left0488.jpg,0,red
./site_dataset/not_light/nlleft1953.jpg,2,not_light
./site_dataset/not_red/nr0left0397.jpg,1,not_red
./site_dataset/not_light/nl1left0601.jpg,2,not_light
./site_dataset/not_light/nl1left0528.jpg,2,not_light
./site_dataset/not_light/nl1left0588.jpg,2,not_light
./site_dataset/not_light/nl1left0160.jpg,2,not_light
./site_dataset/red/r0left0502.jpg,0,red
./site_dataset/red/rleft1183.jpg,0,red
./site_dataset/not_red/nrleft1093.jpg,1,not_red
./site_dataset/not_light/nl1left0422.jpg,2,not_light
./site_dataset/not_light/nl1left0763.jpg,2,not_light
./site_dataset/not_light/nl1left0464.jpg,2,not_light
./site_dataset/not_light/nlleft1965.jpg,2,not_light
./site_dataset/red/rleft1184.jpg,0,red
./site_dataset/not_red/nrleft0996.jpg,1,not_red
./site_dataset/red/rleft0578.jpg,0,red
./site_dataset/not_light/nl1left0936.jpg,2,not_light
./site_dataset/not_red/nrleft1100.jpg,1,not_red
./site_dataset/not_red/nrleft1609.jpg,1,not_red
./site_dataset/red/r0left0172.jpg,0,red
./site_dataset/not_light/nl1left0028.jpg,2,not_light
./site_dataset/not_red/nrleft1319.jpg,1,not_red
./site_dataset/not_red/nrleft1053.jpg,1,not_red
./site_dataset/not_red/nr1left1036.jpg,1,not_red
./site_dataset/not_red/nrleft1028.jpg,1,not_red
./site_dataset/not_light/nl1left0442.jpg,2,not_light
./site_dataset/not_red/nrleft1321.jpg,1,not_red
./site_dataset/not_light/nl1left0153.jpg,2,not_light
./site_dataset/not_red/nrleft1018.jpg,1,not_red
./site_dataset/not_red/nrleft1679.jpg,1,not_red
./site_dataset/not_red/nrleft0003.jpg,1,not_red
./site_dataset/red/r1left0320.jpg,0,red
./site_dataset/not_light/nl1left0540.jpg,2,not_light
./site_dataset/not_red/nrleft1699.jpg,1,not_red
./site_dataset/not_light/nl1left0055.jpg,2,not_light
./site_dataset/not_red/nr0left0284.jpg,1,not_red
./site_dataset/red/rleft0914.jpg,0,red
./site_dataset/not_light/nl1left0557.jpg,2,not_light
./site_dataset/red/rleft1856.jpg,0,red
./site_dataset/not_light/nl1left0833.jpg,2,not_light
./site_dataset/not_light/nl1left0087.jpg,2,not_light
./site_dataset/red/rleft0616.jpg,0,red
./site_dataset/red/rleft0839.jpg,0,red
./site_dataset/not_light/nl0left0157.jpg,2,not_light
./site_dataset/not_light/nl1left0476.jpg,2,not_light
./site_dataset/not_red/nrleft1364.jpg,1,not_red
./site_dataset/not_light/nl1left0050.jpg,2,not_light
./site_dataset/not_red/nr0left0403.jpg,1,not_red
./site_dataset/not_light/nl1left0565.jpg,2,not_light
./site_dataset/red/r1left0325.jpg,0,red
./site_dataset/not_light/nl1left0456.jpg,2,not_light
./site_dataset/not_red/nrleft0700.jpg,1,not_red
